etag	id	date	channel	title	thumb_url	ch_title	tags	duration	view	likes	favorites	comments	topcs
EQ2mUxNtfUCcKDyl7tIcCbK0l8k	a6mAqC6tdHA	2023-01-06T07:47:07Z	UCG9aFJTZ-lMCHAiO1KJsirg	'규제 완화 폭탄' 반응 오나…급매 팔리고 떴다방 출현 #MBN뉴스7 #최윤영기자 #규제완화 #부동산 #둔촌주공 #떴다방 #shorts	https://i.ytimg.com/vi/a6mAqC6tdHA/hqdefault.jpg	MBN News	['MBN', 'MBN뉴스7', '최윤영기자', '규제완화', '부동산', '둔촌주공', '떴다방', 'shorts', '쇼츠']	PT13S	7497	60.0	0	5.0	NA
FcjDxv4Aj_jDhUCdhN5HmzekYJc	pFZ7gLPtmx0	2023-01-06T06:44:37Z	UCG9aFJTZ-lMCHAiO1KJsirg	마을회관 간 사이 '슬쩍' 60차례 빈집털이 절도범 [shorts]	https://i.ytimg.com/vi/pFZ7gLPtmx0/hqdefault.jpg	MBN News	['MBN', '마을회관', '농촌절도범', '빈집털이', '절도범', '농촌빈집털이범', '쇼츠', 'shorts', '엠비엔뉴스', 'MBNNEWS']	PT47S	2896	33.0	0	0.0	NA
hr4Ta9os7t9W78yWwVhWD7ZeD-Q	FK6rgoodL7s	2023-01-06T01:15:00Z	UCG9aFJTZ-lMCHAiO1KJsirg	[이슈 직진] 윤 대통령, 안철수 의원 부부 관저에 초청...의미는? #shorts #프레스룸 | MBN 230105 방송	https://i.ytimg.com/vi/FK6rgoodL7s/hqdefault.jpg	MBN News	NA	PT1M	16694	179.0	0	14.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
Agkdiom2XgrexDXma7DtXplN8nM	F6MjGY_WSMM	2023-01-06T00:31:55Z	UCG9aFJTZ-lMCHAiO1KJsirg	새해 맞은 재계 총수들... 신년사 키워드는?? #방탄소비단 #재계 #신년사 #Shorts	https://i.ytimg.com/vi/F6MjGY_WSMM/hqdefault.jpg	MBN News	NA	PT55S	8427	62.0	0	1.0	NA
iEqdBF5W1Dq3yzK504d7y8JqRto	3GPbcztsBm0	2023-01-05T09:10:00Z	UCG9aFJTZ-lMCHAiO1KJsirg	"[이슈 직진] 북한 무인기, ""용산 뚫렸다"" vs ""사실 아냐"" #shorts #프레스룸 | MBN 230105 방송"	https://i.ytimg.com/vi/3GPbcztsBm0/hqdefault.jpg	MBN News	NA	PT1M	3546	55.0	0	2.0	['https://en.wikipedia.org/wiki/Society']
5cuorrny7CyoVhhGhuBvhvdXQYY	6AMX6KhiSZ0	2023-01-05T08:01:20Z	UCG9aFJTZ-lMCHAiO1KJsirg	'격리 거부' 도주 중국인, 검거 장면 CCTV 포착 #MBN뉴스 #코로나19 #도주중국인 #검거 #Shorts	https://i.ytimg.com/vi/6AMX6KhiSZ0/hqdefault.jpg	MBN News	NA	PT33S	2926	37.0	0	4.0	NA
_NSGbekGbdTJnWB48CRVL2AdBmY	e7mO89IGLYo	2023-01-05T07:48:44Z	UCG9aFJTZ-lMCHAiO1KJsirg	'날씨가 왜 이래?' 겨울에 일광욕하는 유럽?? #MBN #세계에이런일도 #유럽날씨 #스페인 #일광욕 #수영 #날씨 #shorts	https://i.ytimg.com/vi/e7mO89IGLYo/hqdefault.jpg	MBN News	NA	PT43S	2962	29.0	0	0.0	NA
eEloDnh4kNBtLQPsYBSlP85qt0k	emlfNPeUc7I	2023-01-05T07:48:40Z	UCG9aFJTZ-lMCHAiO1KJsirg	멕시코만 망망대해에서 만난 이분들은?? #MBN #세계에이런일도 #크루즈 #멕시코만 #이주민 #조난선박 #표류 #해안경비대 #shorts	https://i.ytimg.com/vi/emlfNPeUc7I/hqdefault.jpg	MBN News	NA	PT47S	2693	21.0	0	1.0	NA
xyqLKBXV-8G2dA5DkKVCIdRuRpY	n1DtjG_4HA8	2023-01-05T07:48:30Z	UCG9aFJTZ-lMCHAiO1KJsirg	격리 호텔서 도주한 확진 중국인 검거 [shorts]	https://i.ytimg.com/vi/n1DtjG_4HA8/hqdefault.jpg	MBN News	['MBN', '중국인도주', '코로나확진자', '중국발입국', '인천공항', '방역구멍', '쇼츠', 'shorts']	PT48S	1681	24.0	0	1.0	NA
ZXlfGNwdWJ1HASNrE2Gmd7OpMlQ	VIqF71t6g4s	2023-01-05T07:48:06Z	UCG9aFJTZ-lMCHAiO1KJsirg	"흰올빼미 ""니가 왜 거기서 나와"" #MBN #세계에이런일도 #흰올빼미 #캘리포니아 #희귀종 #야생동물 #shorts"	https://i.ytimg.com/vi/VIqF71t6g4s/hqdefault.jpg	MBN News	NA	PT50S	2363	27.0	0	0.0	NA
Q7WHOqPnw4aMTJfKHdj3vJ5jf98	ve0wiyHER8I	2023-01-05T07:30:08Z	UCG9aFJTZ-lMCHAiO1KJsirg	[이슈 직진] 대장동 화천대유 대주주 김만배 빈털털이 되나? #shorts #뉴스7 | MBN 230104 방송	https://i.ytimg.com/vi/ve0wiyHER8I/hqdefault.jpg	MBN News	NA	PT59S	6668	113.0	0	2.0	NA
qqCWufPmKYm1JxyuA5DlieclyE0	E6B6oQLae3k	2023-01-05T06:54:53Z	UCG9aFJTZ-lMCHAiO1KJsirg	군산조선소 재가동… 지역 경기 생기 되찾아 #MBN뉴스7 #이교욱기자 #군산조선소 #군산 #군산경제 #조선소 #shorts	https://i.ytimg.com/vi/E6B6oQLae3k/hqdefault.jpg	MBN News	['MBN', 'MBN뉴스7', '이교욱기자', '군산조선소', '군산', '군산경제', '조선소', 'shorts', '쇼츠']	PT14S	4730	47.0	0	0.0	NA
RQkBIQv_kbvZDyzOVUZTC5sjSqE	uCCEU_CGm3k	2023-01-05T06:45:52Z	UCG9aFJTZ-lMCHAiO1KJsirg	무면허 10대 졸음 운전에 20대 대학생 숨져 [shorts]	https://i.ytimg.com/vi/uCCEU_CGm3k/hqdefault.jpg	MBN News	['MBN', '10대 운전', '무면ㅁ허', '충남', '충남 공주', '대학생']	PT51S	3795	33.0	0	3.0	NA
tkwBPacSyFnAUkryKEJ3wMSLKLw	c19Ohoajfi0	2023-01-05T05:25:00Z	UCG9aFJTZ-lMCHAiO1KJsirg	[이슈 직진] 윤 대통령, 9.19 군사 합의 효력 정지 검토 #shorts #아침앤매일경제 | MBN 230105 방송	https://i.ytimg.com/vi/c19Ohoajfi0/hqdefault.jpg	MBN News	NA	PT57S	2123	26.0	0	2.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
u7U3Iav-i0hchlG0HxTUsWHEDjs	18KVEsoLnFY	2023-01-05T04:30:16Z	UCG9aFJTZ-lMCHAiO1KJsirg	CES 내일 개막...미래 첨단기술력은 어떤 모습? #MBN뉴스7 #김종민기자 #CES #라스베이거스 #가전전시회 #IT전시회 #CES개막 #첨단기술 #shorts	https://i.ytimg.com/vi/18KVEsoLnFY/hqdefault.jpg	MBN News	['MBN', 'MBN뉴스7', '김종민기자', 'CES', '라스베이거스', '가전전시회', 'IT전시회', 'CES개막', '첨단기술', 'shorts']	PT15S	7139	47.0	0	1.0	NA
hVN9_6vJXivOKi1LLTXbeFMhoZY	trBZyFkEyKQ	2023-01-04T09:05:00Z	UCG9aFJTZ-lMCHAiO1KJsirg	"[이슈 직진] 윤 대통령 ""당분간 개각 없다"" vs 민주당 ""이상민 장관 탄핵"" #shorts #프레스룸 | MBN 230104 방송"	https://i.ytimg.com/vi/trBZyFkEyKQ/hqdefault.jpg	MBN News	NA	PT59S	6400	128.0	0	29.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
yTUCFfFLFkYGA_8ug_yfqjBsqWU	HlyvzKlvbX8	2023-01-04T08:33:40Z	UCG9aFJTZ-lMCHAiO1KJsirg	김만배 '60억대 타운하우스' 가압류…2천3백 억 추징보전 #MBN뉴스7 #심가현기자 #김만배 #타운하우스 #화천대유 #shorts	https://i.ytimg.com/vi/HlyvzKlvbX8/hqdefault.jpg	MBN News	['MBN', 'MBN뉴스7', '심가현기자', '김만배', '타운하우스', '화천대유', 'shorts', '쇼츠', '대장동']	PT27S	9524	169.0	0	7.0	NA
PnHT2H7mtchtnw3TVE9wdTVDHsM	tRQLQporBBM	2023-01-04T07:34:38Z	UCG9aFJTZ-lMCHAiO1KJsirg	"""절에서 술 금지"" 격분 대웅전에 불 지른 남성 [shorts]"	https://i.ytimg.com/vi/tRQLQporBBM/hqdefault.jpg	MBN News	['MBN', '사찰화재', '계룡사화재', '대웅전', '방화', '대웅전화재', '쇼츠', 'shorts', '엠비엔뉴스', 'MBNNEWS']	PT53S	3038	30.0	0	5.0	NA
6haSniCXVax4zeF9KbG6BUpQev8	8UiFiujM0t8	2023-01-04T07:10:00Z	UCG9aFJTZ-lMCHAiO1KJsirg	"[이슈 직진] 민주당 vs 한동훈, 서로 상대에게 ""괴이하다"" #shorts #뉴스와이드 | MBN 230103 방송"	https://i.ytimg.com/vi/8UiFiujM0t8/hqdefault.jpg	MBN News	NA	PT59S	5812	124.0	0	21.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
D516mLCx8sXe04UUkwW41OUvrKs	Upf13f5sTx8	2023-01-04T06:14:39Z	UCG9aFJTZ-lMCHAiO1KJsirg	이기영 주변서 남녀 4명의 DNA 발견 [shorts]	https://i.ytimg.com/vi/Upf13f5sTx8/hqdefault.jpg	MBN News	['MBN', 'shorts', '이기영', '이기영 전 여자친구', '이기영 얼굴', '이기영 추가 피해자', '택시기사 살인']	PT55S	5285	53.0	0	2.0	NA
nO_0rI1Xn4_-C9dWk2j_9Q6-bdg	SI5CYmfd2PI	2023-01-04T04:10:06Z	UCG9aFJTZ-lMCHAiO1KJsirg	"이기영 ""살인해서 죄송…추가 피해자 없다"" #MBN뉴스7 #김세희기자 #이기영 #옷장살인 #이기영송치 #shorts"	https://i.ytimg.com/vi/SI5CYmfd2PI/hqdefault.jpg	MBN News	['MBN', 'shorts', '이기영', '이기영전여자친구', '이기영송치', '옷장살인']	PT19S	8508	89.0	0	8.0	NA
ZC19aPBe2tHnNrgWuUVzjGkd0kA	8QPs_NW-dOA	2023-01-04T02:40:00Z	UCG9aFJTZ-lMCHAiO1KJsirg	[이슈 직진] 김건희 여사의 행보는 여전히 논란 중?! #shorts #뉴스와이드 | MBN 230103 방송	https://i.ytimg.com/vi/8QPs_NW-dOA/hqdefault.jpg	MBN News	NA	PT1M	8943	113.0	0	16.0	['https://en.wikipedia.org/wiki/Society']
PqTbi6_dMbQuNF4QfNmU6Fdz97I	pVzj9VqXjfM	2023-01-03T09:05:00Z	UCG9aFJTZ-lMCHAiO1KJsirg	[이슈 직진] 홍준표 대구 시장이 저격한 인물은 누구? #shorts #프레스룸 | MBN 230103 방송	https://i.ytimg.com/vi/pVzj9VqXjfM/hqdefault.jpg	MBN News	NA	PT1M	23528	376.0	0	30.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
vnhMSSekRHhO5qk7S0KFzCtW_F8	FRMwwDuFzHY	2023-01-03T07:15:00Z	UCG9aFJTZ-lMCHAiO1KJsirg	[이슈 직진] 1월 2일부터 중국발 내·외국인 모두 PCR 의무 검사 시작! #shorts #뉴스7 | MBN 230102 방송	https://i.ytimg.com/vi/FRMwwDuFzHY/hqdefault.jpg	MBN News	NA	PT56S	1884	29.0	0	2.0	NA
3AUCSOFu47B1_aOXb1ZVjR6ePfc	EErJ6PgEb0k	2023-01-03T07:12:59Z	UCG9aFJTZ-lMCHAiO1KJsirg	중도금 대출 상환 12억 폐지...둔촌주공도 가능 #MBN뉴스7 #배준우기자 #부동산 #중도금상환 #둔촌주공 #shorts	https://i.ytimg.com/vi/EErJ6PgEb0k/hqdefault.jpg	MBN News	['중도금', '중도금 대출', '둔촌주공', '부동산', 'shorts', 'MBN', '부동산정책', '금융상품', '아파트', '청약']	PT24S	5833	55.0	0	5.0	NA
IauOhH3JPguYABgZx4AXNBo7joI	Jy0KBTy4pZs	2023-01-03T06:39:34Z	UCG9aFJTZ-lMCHAiO1KJsirg	중국발 입국자 PCR 의무화 현장 상황은? [shorts]	https://i.ytimg.com/vi/Jy0KBTy4pZs/hqdefault.jpg	MBN News	['MBN', '중국발입국자', 'PCR검사', '중국인입국객', '공항', '전수검사', '쇼츠', 'shorts', '엠비엔뉴스', 'MBNNEWS']	PT53S	1675	27.0	0	0.0	NA
YUruQK4wsx5RkhYL85DkdLkGbiY	TW1Km3vgNsA	2023-01-03T05:50:43Z	UCG9aFJTZ-lMCHAiO1KJsirg	“1회 충전으로 446km간다” 테슬라 광고는 ‘거짓’ #MBN뉴스7 #이교욱기자 #테슬라 #테슬라광고 #shorts	https://i.ytimg.com/vi/TW1Km3vgNsA/hqdefault.jpg	MBN News	['테슬라 광고', '테슬라', '테슬라 차주', '주행거리', '테슬라 과징금', '과징금', '이교욱기자', 'shorts', 'MBN', '테슬라 충전', '테슬라 전망', '뉴스7', 'MBN 뉴스7']	PT17S	1497	21.0	0	1.0	NA
ZMJEJEchDy0XLZhOFu3JoSJAXzw	gDOASko53OE	2023-01-03T05:30:05Z	UCG9aFJTZ-lMCHAiO1KJsirg	빙그레의 아이스크림에서 쇳가루·세균 검출? [shorts]	https://i.ytimg.com/vi/gDOASko53OE/hqdefault.jpg	MBN News	['MBN', 'shorts', '빙그레', '아이스크림', '세균', '쿠앤크', '동원F&B', '리콜', '제품 회수']	PT58S	1664	30.0	0	3.0	NA
nxpN9r5H1xG9tAtyYfJxqp98Yuc	JK62e7E7A6g	2023-01-03T02:45:00Z	UCG9aFJTZ-lMCHAiO1KJsirg	[이슈 직진] 국민의힘 차기 당대표 선출 앞두고 윤심은 어디로 향하고 있나? #shorts #판도라 | MBN 230102 방송	https://i.ytimg.com/vi/JK62e7E7A6g/hqdefault.jpg	MBN News	NA	PT59S	17655	173.0	0	13.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
UuTt9XP5c4-dhTCmUtAcYhE8MMk	JK62e7E7A6g	2023-01-03T02:45:00Z	UCG9aFJTZ-lMCHAiO1KJsirg	[이슈 직진] 국민의힘 차기 당대표 선출 앞두고 윤심은 어디로 향하고 있나? #shorts #판도라 | MBN 230102 방송	https://i.ytimg.com/vi/JK62e7E7A6g/hqdefault.jpg	MBN News	NA	PT59S	17656	173.0	0	13.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
tdYlE5pc5bMjr_OmnWtWfrfH9R4	VFcOiyUn8PI	2023-01-02T09:55:00Z	UCG9aFJTZ-lMCHAiO1KJsirg	[이슈 직진] 윤 대통령이 신년 인사회에 이재명 대표 초청했지만 거절하고 양산의 문 전 대통령 만나러 갔다?! #shorts #프레스룸 | MBN 230102 방송	https://i.ytimg.com/vi/VFcOiyUn8PI/hqdefault.jpg	MBN News	NA	PT58S	17081	266.0	0	51.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
UMpXy4LV33Qe41lPmNp6sg1VWE4	R6uYCTlXtGM	2023-01-02T07:20:00Z	UCG9aFJTZ-lMCHAiO1KJsirg	[이슈 직진] 미국 대학생 4명 큰 칼에 찔려 살해, 용의자는 범죄학 박사 과정 대학원생 #shorts #뉴스센터 | MBN 221231 방송	https://i.ytimg.com/vi/R6uYCTlXtGM/hqdefault.jpg	MBN News	NA	PT59S	5572	50.0	0	1.0	['https://en.wikipedia.org/wiki/Society']
jMiNaeVlPlO4teKyJDmSDu4hFM4	n-6zcGJ-A5I	2023-01-02T06:34:50Z	UCG9aFJTZ-lMCHAiO1KJsirg	3년 만의 '제야의 종' 새해 맞이한 시민들 [shorts]	https://i.ytimg.com/vi/n-6zcGJ-A5I/hqdefault.jpg	MBN News	['MBN', '보신각', '제야의종', '불꽃놀이', '신년맞이', '드론쇼', '롯데월드타워', 'shorts 쇼츠', '엠비엔뉴스', 'MBNNEWS']	PT51S	1978	41.0	0	2.0	NA
xEvmVxlxMtK9gEx0WdSGax-dqQE	5JGoLNWhN8s	2023-01-02T05:25:00Z	UCG9aFJTZ-lMCHAiO1KJsirg	"[이슈 직진] 윤 대통령 ""내년 총선 지면 식물 대통령 될 것"" #shorts #아침앤매일경제 | MBN 230102 방송"	https://i.ytimg.com/vi/5JGoLNWhN8s/hqdefault.jpg	MBN News	NA	PT59S	10390	165.0	0	14.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
xc7IeEScaE-La6kvmV2oCOrQ1fk	PqCQXNOeTK4	2023-01-02T05:19:20Z	UCG9aFJTZ-lMCHAiO1KJsirg	아이유💗이종석, 직접 밝힌 열애 소감은? [shorts]	https://i.ytimg.com/vi/PqCQXNOeTK4/hqdefault.jpg	MBN News	['이종석 아이유', '아이유 이종석', '아이유', '이종석', '열애 소감', '열애', '열애설', '열애중', '소감', 'shorts', '쇼츠', 'MBNNEWS', 'MBN']	PT52S	13554	257.0	0	7.0	NA
f_5QQ40RBys93CAPU9CxLPUTpJ0	ic7dwY9K17c	2023-01-01T06:30:31Z	UCG9aFJTZ-lMCHAiO1KJsirg	"""반지의 제왕이냐"" 사우론 빙의한 푸틴의 선물 [shorts]"	https://i.ytimg.com/vi/ic7dwY9K17c/hqdefault.jpg	MBN News	['푸틴', '대통령', '푸틴 대통령', '러시아 대통령', '러시아', '반지의제왕', '사우론', '빙의', '새해선물', '선물', '반지', 'shorts', 'MBNNEWS', 'MBN']	PT58S	8744	93.0	0	8.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
cWvnalqdtCuEipREQ2qPzSlWv-M	wYWtwraCid4	2023-01-01T02:00:13Z	UCG9aFJTZ-lMCHAiO1KJsirg	추운 겨울 따뜻한 마음 '얼굴 없는 천사들' [shorts]	https://i.ytimg.com/vi/wYWtwraCid4/hqdefault.jpg	MBN News	['MBN', '기부', '얼굴없는천사', '선행', '온정', '이웃기부', '쇼츠', 'shorts', '엠비엔뉴스', 'MBNNEWS']	PT47S	5221	89.0	0	3.0	NA
Jf16Y31wePF52coVTC2EKa6Ytmo	2ZNw53AEMEs	2022-12-31T07:00:00Z	UCG9aFJTZ-lMCHAiO1KJsirg	"""대학 교육 여성 배제"" '시대 역행'하는 이 곳 [shorts]"	https://i.ytimg.com/vi/2ZNw53AEMEs/hqdefault.jpg	MBN News	['MBN', '아프가니스탄', '여성인권', '시위대', '여성권리', '탈레반', 'shorts', '쇼츠', 'MBNNEWS']	PT56S	2995	39.0	0	2.0	['https://en.wikipedia.org/wiki/Society']
uPEkCBoMEAl7KvNiyZLpZMlV60U	d_iiJ9IQgqk	2022-12-31T04:50:00Z	UCG9aFJTZ-lMCHAiO1KJsirg	"[이슈 직진] 이재명 대표 ""어디서 돈 봉투 받는 소리가..."" #shorts #프레스룸 | MBN 221230 방송"	https://i.ytimg.com/vi/d_iiJ9IQgqk/hqdefault.jpg	MBN News	NA	PT59S	9877	187.0	0	34.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
uIYrd0A-jpLUNSEIV4Dy77e17lc	ytWi71wcDVQ	2022-12-31T04:25:00Z	UCG9aFJTZ-lMCHAiO1KJsirg	"[이슈 직진] 유동규 전 본부장이 이재명 대표에게 ""나한테 왜 그랬어요?"" #shorts #프레스룸 | MBN 221230 방송"	https://i.ytimg.com/vi/ytWi71wcDVQ/hqdefault.jpg	MBN News	NA	PT54S	9900	269.0	0	10.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
3cLSbvsBK6t6J8h9Fj-y15sJeAY	tX-D91kk6G4	2022-12-31T02:00:15Z	UCG9aFJTZ-lMCHAiO1KJsirg	'오바마 리스트' 오른 2022년 한국 영화 [shorts]	https://i.ytimg.com/vi/tX-D91kk6G4/hqdefault.jpg	MBN News	['MBN', '오바마', '한국영화', '박찬욱', '헤어질결심', '오바마리스트', '칸영화제', 'shorts', '쇼츠', '엠비엔뉴스', 'MBNNEWS']	PT51S	3598	64.0	0	3.0	['https://en.wikipedia.org/wiki/Entertainment']
FrKqS-usCiCOvoJ2SnL1D9yHZ3U	AMKR0_P_vpU	2022-12-30T07:33:05Z	UCG9aFJTZ-lMCHAiO1KJsirg	'상가 돌진한 SUV'에 40대 여성·1살 아이 숨져 [shorts]	https://i.ytimg.com/vi/AMKR0_P_vpU/hqdefault.jpg	MBN News	['MBN', '상가돌진', 'SUV사고', '교통사고', '고속도로', '고속도로사고', '쇼츠', 'shorts', '엠비엔뉴스', 'MBNNEWS']	PT54S	5481	45.0	0	0.0	NA
p1KiKePTbHKpaxA0qyj8PCIErPw	Vc-gUAkEkBQ	2022-12-30T02:34:33Z	UCG9aFJTZ-lMCHAiO1KJsirg	과천 제2경인고속도로 대형화재, '플라스틱 방음터널'이 화재 키웠다 [shorts]	https://i.ytimg.com/vi/Vc-gUAkEkBQ/hqdefault.jpg	MBN News	['MBN', 'shorts', '과천', '고속도로화재', '제2경인고속도로', '고속도로', '대형화재', '불쏘시개']	PT58S	16208	84.0	0	18.0	NA
tMgIMmHvhReSM_izlUtYSvFoYFU	UzdxzSiH57w	2022-12-29T07:53:53Z	UCG9aFJTZ-lMCHAiO1KJsirg	콜라·샴푸·세제 가격 줄인상…물가 비상 #MBN뉴스7 #이교욱기자 #물가 #물가상승 #shorts	https://i.ytimg.com/vi/UzdxzSiH57w/hqdefault.jpg	MBN News	['물가폭등', '물가인상', '물가비상', 'shorts', '쇼츠', 'MBN뉴스7', '이교욱기자', '물가', 'MBNNEWS', '콜라', '샴푸', '세제', '가격인상', '인상']	PT12S	3783	47.0	0	2.0	NA
Zy9gcj7Ue7NVk42tux-AMFxa5Zc	JwUOqRd8gfg	2022-12-29T07:50:40Z	UCG9aFJTZ-lMCHAiO1KJsirg	'중국 비밀경찰서' 의혹 식당 대표, 베일 벗다 #MBN뉴스7 #백길종기자 #중국 #비밀경찰서 #shorts	https://i.ytimg.com/vi/JwUOqRd8gfg/hqdefault.jpg	MBN News	['shorts', '중국', '중식당', 'MBN뉴스7', '백길종기자', '중국비밀경찰서', '비밀경찰서', '한강중식당', '쇼츠']	PT25S	8101	96.0	0	4.0	['https://en.wikipedia.org/wiki/Society']
3w-BOvqplwT25EP0G0quJq7P3R8	9OSxxVD7gy4	2022-12-29T07:37:34Z	UCG9aFJTZ-lMCHAiO1KJsirg	'택시기사·동거녀 살해범' 31세 이기영 신상공개 [shorts]	https://i.ytimg.com/vi/9OSxxVD7gy4/hqdefault.jpg	MBN News	['MBN', '택시기사', '신상공개위원회', '신상공개', '옷장시신', 'shorts', '쇼츠', '이기영', '엠비엔뉴스', 'MBNNEWS']	PT58S	6122	53.0	0	6.0	NA
o7-OqJi15vo62IFwWcu2eExiUDo	PCcYH2n8WMQ	2022-12-29T06:10:22Z	UCG9aFJTZ-lMCHAiO1KJsirg	매년 100만 명 찾는다는 세계적인 해넘이 행사 [shorts]	https://i.ytimg.com/vi/PCcYH2n8WMQ/hqdefault.jpg	MBN News	['MBN', '뉴욕', '타임스퀘어', '신년행사', '볼드롭', '2022년', '새해맞이', '쇼츠', 'shorts', '엠비엔뉴스', 'MBNNEWS']	PT48S	2827	28.0	0	0.0	NA
cDVA7xSVPq-W9uNpsKW8IM_mNLY	3z2V7P_ttyg	2022-12-28T09:15:00Z	UCG9aFJTZ-lMCHAiO1KJsirg	[이슈 직진] 골든타임 지났다고 지각 반박했으나 성급했다 사과한 이상민 장관 #shorts #프레스룸 | MBN 221228 방송	https://i.ytimg.com/vi/3z2V7P_ttyg/hqdefault.jpg	MBN News	NA	PT59S	4960	78.0	0	5.0	['https://en.wikipedia.org/wiki/Society']
ljLMkxb1Xbleoee--qRq4jWI9-E	F8dNp4Hqu9A	2022-12-28T08:24:49Z	UCG9aFJTZ-lMCHAiO1KJsirg	파주 택시기사 살인,시신 은닉 사건 #MBN뉴스7 #장덕진기자 #살인사건 #shorts	https://i.ytimg.com/vi/F8dNp4Hqu9A/hqdefault.jpg	MBN News	['파주 택시기사 살인', '파주 택시기사', '파주', '살인사건', '옷장시신', '옷장 택시기사', '뉴스7', 'shorts', '택시기사', '옷장', 'MBN뉴스7']	PT19S	5287	72.0	0	2.0	NA
zuGwAJ0RqJT9WVH_NVFRSa8LdPI	KqG7GziIryc	2022-12-28T07:20:20Z	UCG9aFJTZ-lMCHAiO1KJsirg	미국 휩쓴 겨울 폭풍 무법천지로 변한 이 곳? [shorts]	https://i.ytimg.com/vi/KqG7GziIryc/hqdefault.jpg	MBN News	['MBN', '미국', '미국겨울', '겨울폭풍', '상점약탈', '도둑질', '무법천지', '쇼츠', 'shorts', '엠비엔뉴스', 'MBNNEWS']	PT52S	4968	52.0	0	4.0	NA
xEvHhlS5UADe9FCyGCVFcp2U4dU	utYZ7UqipUs	2022-12-28T07:15:04Z	UCG9aFJTZ-lMCHAiO1KJsirg	[이슈 직진] 중국, 코로나 폭증에도 내년 한국 방문 중국인 200만 명 예상! #shorts #아침앤매일경제 | MBN 221228 방송	https://i.ytimg.com/vi/utYZ7UqipUs/hqdefault.jpg	MBN News	NA	PT59S	2907	29.0	0	10.0	['https://en.wikipedia.org/wiki/Society']
qT1ZjlPfOXVMxHT3Cd_WFR7prOo	a_LVITTbPfY	2022-12-28T05:40:14Z	UCG9aFJTZ-lMCHAiO1KJsirg	교권침해 안 봐준다 '전학·퇴학' 학생부 기재 [shorts]	https://i.ytimg.com/vi/a_LVITTbPfY/hqdefault.jpg	MBN News	['MBN', 'shorts', '교권ㄴ침해', '학교', '교육부', '생활기록부', '전학', '퇴학', '교사', '학생']	PT59S	3209	51.0	0	7.0	NA
QZXX-f7JRUdlCyq1CMYk3hC25nY	aGWJBO96U7g	2022-12-28T00:45:00Z	UCG9aFJTZ-lMCHAiO1KJsirg	"[이슈 직진] 김경수 전 경남지사 특별사면 출소 ""받고 싶지  않은 선물을 억지로 받게된 셈"" #shorts #굿모닝MBN | MBN 221228 방송"	https://i.ytimg.com/vi/aGWJBO96U7g/hqdefault.jpg	MBN News	NA	PT1M	4961	62.0	0	22.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
780wYwcw5x_3hKIcXBfwk452d5E	cBAjZCbQNbE	2022-12-27T09:35:00Z	UCG9aFJTZ-lMCHAiO1KJsirg	[이슈 직진] 북한 무인기 도발! 그들이 노리는 것은 무엇? #shorts #뉴스와이드 | MBN 221226 방송	https://i.ytimg.com/vi/cBAjZCbQNbE/hqdefault.jpg	MBN News	NA	PT59S	4961	60.0	0	9.0	['https://en.wikipedia.org/wiki/Society']
Y_GU0J2OGiNPYVW2i1vg9IK6-Mw	1GFmqFSD0Co	2022-12-27T07:15:00Z	UCG9aFJTZ-lMCHAiO1KJsirg	"[이슈 직진] 안철수 의원 ""나경원·유승민 전당대회 나와라"" 속내는? #shorts #아침앤매일경제 | MBN 221227 방송"	https://i.ytimg.com/vi/1GFmqFSD0Co/hqdefault.jpg	MBN News	NA	PT57S	21357	180.0	0	18.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
B4ePOTdUBaZwnfdSNxmJyZJyTFA	9L7vN-6-GJg	2022-12-27T07:00:03Z	UCG9aFJTZ-lMCHAiO1KJsirg	송중기, 영국인 여성과 1년째 열애중 [shorts]	https://i.ytimg.com/vi/9L7vN-6-GJg/hqdefault.jpg	MBN News	['MBN', 'shorts', '송중기', '송중기 연애', '송중기 여자친구', '송중기 케이시', '케이시', '재벌집 막내아들']	PT50S	64359	804.0	0	62.0	NA
