index	videoId	title	thumbnails	viewCount	frame0Thumbnails	timestamp	channelHandle	channelId	channelTitle	channelThumbnails	duration
46	xhhF5LpYYsY	'마스크 투혼' 캡틴 손흥민, 첫 그라운드 훈련ㅣ뉴쓱in카타르 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/xhhF5LpYYsY/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBHCk7jxC9S1VVS4UruvkKUEm_4sQ', 'width': 405, 'height': 720}]	10000	[{'url': 'https://i.ytimg.com/vi/xhhF5LpYYsY/frame0.jpg', 'width': 720, 'height': 1280}]						29 seconds
47	5MYMZJJxyog	캡틴 '손흥민' 합류, 대한민국 대표팀 완성 l 뉴쓱in카타르 #JTBC #shorts	[{'url': 'https://i.ytimg.com/vi/5MYMZJJxyog/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBpOC2YkXzakuUrvy2IMsKWoNgXDg', 'width': 405, 'height': 720}]	8500	[{'url': 'https://i.ytimg.com/vi/5MYMZJJxyog/frame0.jpg', 'width': 720, 'height': 1280}]						44 seconds
0	Utn1DkmxFAI	같은 한마리인데도… 치킨 브랜드마다 차이가 있다?｜뉴쓱 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/Utn1DkmxFAI/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCZpncbLsVYMMxYbK_7TG3OSWw8WQ', 'width': 405, 'height': 720}]	247000	[{'url': 'https://i.ytimg.com/vi/Utn1DkmxFAI/frame0.jpg', 'width': 720, 'height': 1280}]						57 seconds
1	ACAUZddbmT8	"울먹이며 ""죄송하다""…고개 숙인 용산구청장 #JTBC #Shorts"	[{'url': 'https://i.ytimg.com/vi/ACAUZddbmT8/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDJhcxyJ24DH6d8HWaGD29zSDUnGQ', 'width': 405, 'height': 720}]	16000	[{'url': 'https://i.ytimg.com/vi/ACAUZddbmT8/frame0.jpg', 'width': 720, 'height': 1280}]						59 seconds
2	IXZy5_x9DxM	"이강인 ""꼭 오고 싶었고, 뛰어보고 싶었다!""ㅣ뉴쓱in카타르 #JTBC #Shorts"	[{'url': 'https://i.ytimg.com/vi/IXZy5_x9DxM/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLChR5ijst6nNHFkCBbaCiE_XmuJpg', 'width': 405, 'height': 720}]	15000	[{'url': 'https://i.ytimg.com/vi/IXZy5_x9DxM/frame0.jpg', 'width': 720, 'height': 1280}]						55 seconds
3	VjGAanYsxTo	"""세상 부패·신의 적""…이란, 시위대에 첫 사형 선고 #JTBC #Shorts"	[{'url': 'https://i.ytimg.com/vi/VjGAanYsxTo/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCRJnavLAxaFL2qmEopqY-AasvuTg', 'width': 405, 'height': 720}]	16000	[{'url': 'https://i.ytimg.com/vi/VjGAanYsxTo/frame0.jpg', 'width': 720, 'height': 1280}]						1 minute
4	eqeldbBsSxA	카타르에 도착한 JTBC가 마주한 국가대표는? (feat. 손흥민 광고판) | 뉴쓱in카타르 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/eqeldbBsSxA/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBrr7mZti1P6foY8InfCmVd4feEKA', 'width': 405, 'height': 720}]	46000	[{'url': 'https://i.ytimg.com/vi/eqeldbBsSxA/frame0.jpg', 'width': 720, 'height': 1280}]						23 seconds
5	M4FPchcB3HI	기세등등 바이든, 시진핑 만나러 가~ 11월 14일 걸러서 세계 속으로 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/M4FPchcB3HI/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLAPkMY_e1ItPwIDgd6mTJgESiXsaA', 'width': 405, 'height': 720}]	2400	[{'url': 'https://i.ytimg.com/vi/M4FPchcB3HI/frame0.jpg', 'width': 720, 'height': 1280}]						52 seconds
6	bf_V7-znokM	2022 카타르 월드컵 공인구 ‘알릴라’ 직접 차보니｜뉴쓱 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/bf_V7-znokM/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDtcvN7a_bYsonyakapdNsH9EpQFQ', 'width': 405, 'height': 720}]	73000	[{'url': 'https://i.ytimg.com/vi/bf_V7-znokM/frame0.jpg', 'width': 720, 'height': 1280}]						47 seconds
7	hfWkevGWXwc	"수석들 퇴장 비판에…주호영 ""말 못 할 사정 있다"" #JTBC #Shorts"	[{'url': 'https://i.ytimg.com/vi/hfWkevGWXwc/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBnJhFv63pTYhflDdxyMLvPnkMwoA', 'width': 405, 'height': 720}]	57000	[{'url': 'https://i.ytimg.com/vi/hfWkevGWXwc/frame0.jpg', 'width': 720, 'height': 1280}]						33 seconds
8	6L4j4DFk4Yc	대통령 “참사에 정무적 책임 묻겠다”… 설마? 이상민 경질?｜뉴쓱 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/6L4j4DFk4Yc/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLAQgLn4LX69wRO3Mx3dAPx1fiegtA', 'width': 405, 'height': 720}]	22000	[{'url': 'https://i.ytimg.com/vi/6L4j4DFk4Yc/frame0.jpg', 'width': 720, 'height': 1280}]						35 seconds
9	agtxOTikFZQ	현지인도 보기 힘들다는 희귀 장면 포착 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/agtxOTikFZQ/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDMqSHPmLPoyek4Qe20F4ElLRydQQ', 'width': 405, 'height': 720}]	13000	[{'url': 'https://i.ytimg.com/vi/agtxOTikFZQ/frame0.jpg', 'width': 720, 'height': 1280}]						51 seconds
10	9tV6RtYcudo	한국 우크라에 무기 지원 논란? 11월 11일 이슈 픽! 걸러서 세계속으로 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/9tV6RtYcudo/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLB1V0QztuhrOVGSBVFg-Ub-tKKwtA', 'width': 405, 'height': 720}]	12000	[{'url': 'https://i.ytimg.com/vi/9tV6RtYcudo/frame0.jpg', 'width': 720, 'height': 1280}]						1 minute
11	XWialbuyBLs	"""내 개 아냐"" 발뺌하더니…'50대 사망' 개물림 사고 견주 실형 #JTBC #Shorts"	[{'url': 'https://i.ytimg.com/vi/XWialbuyBLs/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLAZ6-HDHO9C-FWCFdxgfMk_G1hGHg', 'width': 405, 'height': 720}]	17000	[{'url': 'https://i.ytimg.com/vi/XWialbuyBLs/frame0.jpg', 'width': 720, 'height': 1280}]						1 minute
12	wGYq9_bBLLI	"""도와주세요""…참사 트라우마 시달리던 소방관 폭행당해 #JTBC #Shorts"	[{'url': 'https://i.ytimg.com/vi/wGYq9_bBLLI/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBx060kmhdf13-JSHS30u-C5A9L7Q', 'width': 405, 'height': 720}]	28000	[{'url': 'https://i.ytimg.com/vi/wGYq9_bBLLI/frame0.jpg', 'width': 720, 'height': 1280}]						59 seconds
13	eUtN4H9_gTU	"""소설가 되기 쉽지 않겠다""…검찰 '대장동 수사' 저격한 이재명 #JTBC #Shorts"	[{'url': 'https://i.ytimg.com/vi/eUtN4H9_gTU/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBrPA43i95Erh7br4ESw0DuM8yeqQ', 'width': 405, 'height': 720}]	35000	[{'url': 'https://i.ytimg.com/vi/eUtN4H9_gTU/frame0.jpg', 'width': 720, 'height': 1280}]						39 seconds
14	BLxoqT74DLY	"2300년 전 조각상 상태가…""역사 새로 쓸 대발견"" #JTBC #Shorts"	[{'url': 'https://i.ytimg.com/vi/BLxoqT74DLY/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBB0Zd81u1Rizn9dGoII726eamONQ', 'width': 405, 'height': 720}]	29000	[{'url': 'https://i.ytimg.com/vi/BLxoqT74DLY/frame0.jpg', 'width': 720, 'height': 1280}]						54 seconds
15	RDVVz8O99cE	11월 10일 이슈 픽! 걸러서 세계속으로 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/RDVVz8O99cE/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLAB-UWbPLv-MgrmmZru_lVWu9HVTw', 'width': 405, 'height': 720}]	1800	[{'url': 'https://i.ytimg.com/vi/RDVVz8O99cE/frame0.jpg', 'width': 720, 'height': 1280}]						58 seconds
16	yUwkn1ifkvc	윤 대통령,  'MBC 전용기 탑승 배제' 이유 묻자 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/yUwkn1ifkvc/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLC_mlokpRdJDmCobbteOmzAAlpWGg', 'width': 405, 'height': 720}]	42000	[{'url': 'https://i.ytimg.com/vi/yUwkn1ifkvc/frame0.jpg', 'width': 720, 'height': 1280}]						47 seconds
17	WcbAgCfiXUE	'웃기고 있네' 메모 논란…결국 눈물 보인 김은혜 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/WcbAgCfiXUE/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDVhaiYnJqAzav6yAb2ezsYmkiwXQ', 'width': 405, 'height': 720}]	125000	[{'url': 'https://i.ytimg.com/vi/WcbAgCfiXUE/frame0.jpg', 'width': 720, 'height': 1280}]						58 seconds
18	KY-6tKyGiTk	이번 생에 다시 못 볼 '세기의 우주쇼' #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/KY-6tKyGiTk/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLASiZhLFftnnC2uSgbxye9iRVPp0Q', 'width': 405, 'height': 720}]	31000	[{'url': 'https://i.ytimg.com/vi/KY-6tKyGiTk/frame0.jpg', 'width': 720, 'height': 1280}]						1 minute
19	zET9dx4Amj0	11월 9일 이슈 픽! 걸러서 세계속으로 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/zET9dx4Amj0/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDbzW4d6fuKU8a-Q-dx7Z4PHycomw', 'width': 405, 'height': 720}]	2400	[{'url': 'https://i.ytimg.com/vi/zET9dx4Amj0/frame0.jpg', 'width': 720, 'height': 1280}]						1 minute
20	i3IMtY3BcxM	"한동훈 '음모론자' 발언에…황운하 ""모욕죄로 고소"" #JTBC #Shorts"	[{'url': 'https://i.ytimg.com/vi/i3IMtY3BcxM/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLALswsSKGR79vAQ0Un4azaUdm7RPw', 'width': 405, 'height': 720}]	11000	[{'url': 'https://i.ytimg.com/vi/i3IMtY3BcxM/frame0.jpg', 'width': 720, 'height': 1280}]						55 seconds
21	YezD7xf_hfs	"잇단 철도 사망사고… 철도노조, ""원인은 인력 부족""｜뉴쓱 #JTBC #Shorts"	[{'url': 'https://i.ytimg.com/vi/YezD7xf_hfs/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLAC-wEDYsmZu6vvUznX8pF3uXFw4Q', 'width': 405, 'height': 720}]	10000	[{'url': 'https://i.ytimg.com/vi/YezD7xf_hfs/frame0.jpg', 'width': 720, 'height': 1280}]						55 seconds
22	LGULIOSH4s0	11월 8일 이슈 픽! 걸러서 세계속으로 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/LGULIOSH4s0/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCUzTvgIQ2aRfTH6YcCMsDRCN7T2A', 'width': 405, 'height': 720}]	1400	[{'url': 'https://i.ytimg.com/vi/LGULIOSH4s0/frame0.jpg', 'width': 720, 'height': 1280}]						1 minute
23	4FmhUQnso9w	기생충에 이어 이번엔 벌레?…맥도날드 햄버거서 또 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/4FmhUQnso9w/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLD4o1rawUMV59MjI0YbH29gIR8JVQ', 'width': 405, 'height': 720}]	17000	[{'url': 'https://i.ytimg.com/vi/4FmhUQnso9w/frame0.jpg', 'width': 720, 'height': 1280}]						56 seconds
24	4zUkVpyNOek	11월 7일 이슈 픽! 걸러서 세계속으로 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/4zUkVpyNOek/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDlfhnwumr4YhY92oV7KncPqzlV_g', 'width': 405, 'height': 720}]	1600	[{'url': 'https://i.ytimg.com/vi/4zUkVpyNOek/frame0.jpg', 'width': 720, 'height': 1280}]						57 seconds
25	uZps-qCgh_c	윤 대통령 사실상 대국민 사과 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/uZps-qCgh_c/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCOQm1nwAGYJqk64dRecDaJM6B1CA', 'width': 405, 'height': 720}]	9800	[{'url': 'https://i.ytimg.com/vi/uZps-qCgh_c/frame0.jpg', 'width': 720, 'height': 1280}]						58 seconds
26	3daX0NSnlMI	경찰서와 소방서로 전달된 이름 모를 시민들의 편지와 선물들｜뉴쓱 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/3daX0NSnlMI/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBhR8UonaowHE7tO81d7XIcjAgm4g', 'width': 405, 'height': 720}]	31000	[{'url': 'https://i.ytimg.com/vi/3daX0NSnlMI/frame0.jpg', 'width': 720, 'height': 1280}]						45 seconds
27	VNv0XNbrRyE	"곰팡이 제거된다더니…""일부 제품 부적합"" #JTBC #Shorts"	[{'url': 'https://i.ytimg.com/vi/VNv0XNbrRyE/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCraX4URc9ntvF3VTVIn_mCv37xHQ', 'width': 405, 'height': 720}]	15000	[{'url': 'https://i.ytimg.com/vi/VNv0XNbrRyE/frame0.jpg', 'width': 720, 'height': 1280}]						35 seconds
28	JZwGBGNC5IM	"""애도하는 상황에서 이걸…"" 유명 갤러리 SNS 논란 #JTBC #Shorts"	[{'url': 'https://i.ytimg.com/vi/JZwGBGNC5IM/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLC2RNxzLIXjRXWDJS0MhZ16gVghhA', 'width': 405, 'height': 720}]	20000	[{'url': 'https://i.ytimg.com/vi/JZwGBGNC5IM/frame0.jpg', 'width': 720, 'height': 1280}]						1 minute
29	wEoADLwm3D0	참사 트라우마 이겨내려면…서로 대화하고 감정 털어놔야｜뉴쓱 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/wEoADLwm3D0/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLAYZ5nVs2V0QO9WRs-qzR29dAz01Q', 'width': 405, 'height': 720}]	10000	[{'url': 'https://i.ytimg.com/vi/wEoADLwm3D0/frame0.jpg', 'width': 720, 'height': 1280}]						55 seconds
30	LHmYRkJYBVU	압사 사고 대처법…팔짱 끼고 옆이나 대각선으로 빨리 탈출해야｜뉴쓱 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/LHmYRkJYBVU/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDQmgZ9pV3tEa03MczEhvZwvAMwMQ', 'width': 405, 'height': 720}]	21000	[{'url': 'https://i.ytimg.com/vi/LHmYRkJYBVU/frame0.jpg', 'width': 720, 'height': 1280}]						59 seconds
31	_31qAhQYSzY	"""면회 오시면 다 말할게요"" 뻔뻔함 보인 광명 세 모자 살해 남편 #JTBC #Shorts"	[{'url': 'https://i.ytimg.com/vi/_31qAhQYSzY/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLChnNwLs9C8yY6-jNcvan9F3vslmQ', 'width': 405, 'height': 720}]	98000	[{'url': 'https://i.ytimg.com/vi/_31qAhQYSzY/frame0.jpg', 'width': 720, 'height': 1280}]						55 seconds
32	BKiMnldMaZY	"술자리 의혹 묻자 ""그런 저급하고 유치한 가짜뉴스 선동은…"" #JTBC #Shorts"	[{'url': 'https://i.ytimg.com/vi/BKiMnldMaZY/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDacAN269X7LyEgRbUf2ro9Nw1k-A', 'width': 405, 'height': 720}]	43000	[{'url': 'https://i.ytimg.com/vi/BKiMnldMaZY/frame0.jpg', 'width': 720, 'height': 1280}]						53 seconds
33	6bSZXk_YeII	축제 위해 수문 닫은 뒤 악취 나는 펄로 변해버린 모래톱｜뉴쓱 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/6bSZXk_YeII/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLB7qdm9kOG_tZerQ6uBlfFAtm6l5Q', 'width': 405, 'height': 720}]	33000	[{'url': 'https://i.ytimg.com/vi/6bSZXk_YeII/frame0.jpg', 'width': 720, 'height': 1280}]						45 seconds
34	rVdFSCGAKSg	부동산 규제 완화 대책, 핵심만 요약해드립니다!｜뉴쓱 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/rVdFSCGAKSg/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLChNFbHq_bplQYLZ6_nJkGKm5kk3A', 'width': 405, 'height': 720}]	18000	[{'url': 'https://i.ytimg.com/vi/rVdFSCGAKSg/frame0.jpg', 'width': 720, 'height': 1280}]						34 seconds
35	aLNvYSOzqN4	"이재용 회장 ""어깨 무거워져…국민에 사랑받는 기업 만들겠다"" #JTBC #Shorts"	[{'url': 'https://i.ytimg.com/vi/aLNvYSOzqN4/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBGcK8T8bsb9Qfec-4_Y0dz07FnFQ', 'width': 405, 'height': 720}]	25000	[{'url': 'https://i.ytimg.com/vi/aLNvYSOzqN4/frame0.jpg', 'width': 720, 'height': 1280}]						32 seconds
36	gmET1rMnioc	"민주당 김성환 ""민생 안 챙기고 술판 벌이는 게 주사파 아닙니까?"" #JTBC #Shorts"	[{'url': 'https://i.ytimg.com/vi/gmET1rMnioc/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCsATJjgPiJq9-QKpo6QVxQ7bpEzA', 'width': 405, 'height': 720}]	58000	[{'url': 'https://i.ytimg.com/vi/gmET1rMnioc/frame0.jpg', 'width': 720, 'height': 1280}]						1 minute
37	DOYhAuiMlNo	6년 만에…공정위, '가습기 살균제' 허위 광고 제재 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/DOYhAuiMlNo/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDBb9tCbM0Bf02DoPdLehJZAsIVxA', 'width': 405, 'height': 720}]	6700	[{'url': 'https://i.ytimg.com/vi/DOYhAuiMlNo/frame0.jpg', 'width': 720, 'height': 1280}]						39 seconds
38	SOTJiaK_LjI	101층에서 불나면 어떡해? 뛰어 올라가야지! 기자가 직접 해봤습니다｜뉴쓱 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/SOTJiaK_LjI/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBkDkT2m-1OcpGPrmE25Ke2yf-bPA', 'width': 405, 'height': 720}]	25000	[{'url': 'https://i.ytimg.com/vi/SOTJiaK_LjI/frame0.jpg', 'width': 720, 'height': 1280}]						53 seconds
39	UXUsdClymWg	출국금지 알게되자 부랴부랴 사무실 옮기고 CCTV 지운 '빗썸' 관계사｜뉴쓱 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/UXUsdClymWg/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBfjwUKlbcgZ7lghGyOVI9Pg2XuGA', 'width': 405, 'height': 720}]	19000	[{'url': 'https://i.ytimg.com/vi/UXUsdClymWg/frame0.jpg', 'width': 720, 'height': 1280}]						44 seconds
40	wfMu_xYkzH8	과거 실수 하드털이 당하는 중인 수낵 영국 총리, 서민 코스프레까지｜뉴쓱 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/wfMu_xYkzH8/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDzmClgRT6fq-TA1WzLl07Ae8VjRg', 'width': 405, 'height': 720}]	24000	[{'url': 'https://i.ytimg.com/vi/wfMu_xYkzH8/frame0.jpg', 'width': 720, 'height': 1280}]						1 minute
41	3mCuYYK-VPE	"'레고랜드 폭탄' 던진 김진태 ""베트남 출장 중"" #JTBC #Shorts"	[{'url': 'https://i.ytimg.com/vi/3mCuYYK-VPE/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLAzEwziRE41GfJ6ZU6PQbES3iQGEQ', 'width': 405, 'height': 720}]	33000	[{'url': 'https://i.ytimg.com/vi/3mCuYYK-VPE/frame0.jpg', 'width': 720, 'height': 1280}]						56 seconds
42	PhV1vet2Sn8	"윤 대통령 ""과거부터 이어져 온 관행…어제부로 무너져"" #JTBC #Shorts"	[{'url': 'https://i.ytimg.com/vi/PhV1vet2Sn8/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLA6Vz4Bnrr5hsF9w0JpUs1XlUX3lg', 'width': 405, 'height': 720}]	36000	[{'url': 'https://i.ytimg.com/vi/PhV1vet2Sn8/frame0.jpg', 'width': 720, 'height': 1280}]						1 minute
43	fwEZSvFgm-M	백신 추가접종, 18살 이상 전면 확대｜뉴쓱 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/fwEZSvFgm-M/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDWtcDEGpjyjGBmBuEa90oLwy3FtQ', 'width': 405, 'height': 720}]	9300	[{'url': 'https://i.ytimg.com/vi/fwEZSvFgm-M/frame0.jpg', 'width': 720, 'height': 1280}]						59 seconds
44	MUUw3SFFi4Q	물가·금융시장 초비상인데… 시정연설엔 '자화자찬'｜뉴쓱 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/MUUw3SFFi4Q/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCeCkuWlilKf8ZNtRxJL1ZBhnZPLA', 'width': 405, 'height': 720}]	48000	[{'url': 'https://i.ytimg.com/vi/MUUw3SFFi4Q/frame0.jpg', 'width': 720, 'height': 1280}]						43 seconds
45	ZOrauZ29E9k	"한동훈 ""김의겸, '거짓말 면허증' 가진 것처럼…이번엔 달라야"" #JTBC #Shorts"	[{'url': 'https://i.ytimg.com/vi/ZOrauZ29E9k/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDLUpGEbkd-DoMLzR0vxXJdvyff5Q', 'width': 405, 'height': 720}]	30000	[{'url': 'https://i.ytimg.com/vi/ZOrauZ29E9k/frame0.jpg', 'width': 720, 'height': 1280}]						1 minute
46	b3yJrJwfWGQ	흡연 과태료 최대 30만원 → 최대 200만원으로...｜뉴쓱 #JTBC #Shorts	[{'url': 'https://i.ytimg.com/vi/b3yJrJwfWGQ/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCc8L-s1-3EHXSxnuQs2IdyndHDjw', 'width': 405, 'height': 720}]	17000	[{'url': 'https://i.ytimg.com/vi/b3yJrJwfWGQ/frame0.jpg', 'width': 720, 'height': 1280}]						1 minute
